rental_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood
5144,3190,1.0,1,600,6,4.0,106,0,0,0,0,0,0,0,0,East Village
10052,1600,1.0,1,400,3,4.0,116,0,0,0,0,0,0,0,0,Washington Heights
8614,3530,1.0,1,692,10,3.0,16,1,0,0,0,0,0,0,0,Midtown West
4567,3600,2.0,1,900,1,5.0,87,0,0,0,0,0,0,0,0,Financial District
2219,3095,1.0,1,700,10,4.0,116,0,1,0,1,0,0,0,0,Upper East Side
7781,2600,0.5,1,600,3,3.0,106,0,0,0,0,0,0,0,0,Midtown West
11304,3000,0.0,1,530,1,7.0,90,0,1,0,1,1,0,1,0,Chelsea
1647,5495,2.0,2,1180,5,10.0,86,0,0,0,0,0,0,0,0,Upper West Side
7734,4325,1.0,1,600,2,21.0,17,1,0,0,0,0,0,0,0,Flatiron
5159,2450,2.0,1,749,5,7.0,57,1,0,0,0,0,0,0,0,Central Harlem
2611,2400,0.0,1,550,4,2.0,74,1,1,1,1,1,1,0,1,Midtown East
7955,7295,4.0,2,1300,3,4.0,146,0,0,0,0,0,0,0,0,Soho
3210,3895,1.0,1,570,2,4.0,29,1,0,0,1,1,0,0,1,Upper East Side
4612,3700,1.0,1,766,4,7.0,87,0,0,0,1,0,0,0,0,Upper West Side
8625,5675,1.0,1,712,8,11.0,10,0,0,0,0,0,0,0,0,Chelsea
9766,3450,1.0,1,536,1,19.0,29,0,0,1,1,0,1,0,0,Midtown West
4440,2550,0.0,1,414,4,8.0,116,0,0,0,0,0,1,0,0,Upper West Side
3513,8000,2.0,2,972,3,3.0,8,0,0,0,1,1,0,0,0,Chelsea
11134,7100,2.0,2,1400,4,3.0,91,1,0,0,0,0,0,0,0,Upper West Side
1086,3635,1.0,1,680,1,22.0,19,1,0,0,0,0,0,0,0,Midtown West
93,12500,2.0,2,1510,4,34.0,33,0,1,0,1,0,1,0,0,Midtown
3616,14000,3.0,3,1934,12,21.0,11,0,1,0,0,0,0,0,0,Upper East Side
2348,8200,2.0,1,1410,43,20.0,8,0,1,0,1,1,0,0,0,Upper West Side
1993,10500,2.0,2,1228,3,4.0,56,0,0,0,0,0,0,0,0,Chelsea
7444,3625,0.0,1,550,7,6.0,14,1,0,0,0,0,0,0,0,Battery Park City
9148,5000,1.0,1,820,9,7.0,86,1,0,0,0,0,0,0,0,Gramercy Park
3464,3975,1.0,1,775,6,3.0,33,1,0,0,0,0,0,0,0,Battery Park City
10784,5400,2.0,1,1074,7,15.0,34,0,1,1,1,1,1,0,1,Midtown East
6007,2095,0.0,1,475,5,3.0,111,0,0,0,0,0,0,0,0,East Village
9640,4700,2.0,2,1000,4,5.0,89,0,0,1,0,1,1,0,0,Upper West Side
348,3786,1.0,1,833,3,7.0,44,1,0,0,0,0,0,0,0,Financial District
665,7500,2.0,2,1214,3,15.0,88,0,0,0,1,0,1,0,0,Upper East Side
7048,4000,1.0,1,750,7,3.0,116,0,0,0,0,0,0,0,0,East Village
2924,3850,1.0,1,800,9,16.0,86,0,0,1,0,0,1,1,0,Gramercy Park
6448,3785,1.0,1,550,2,22.0,35,1,0,0,0,0,0,0,0,Midtown East
7159,3100,1.0,1,629,8,24.0,18,1,0,0,0,0,0,0,0,Upper East Side
638,6150,2.0,2,1368,7,6.0,53,0,0,1,0,0,0,1,0,Upper East Side
2632,7500,2.0,2,1168,7,40.0,6,0,1,1,1,1,1,0,1,Midtown South
1612,2255,0.0,1,408,2,12.0,99,1,1,1,1,1,0,0,1,Upper West Side
10662,3000,2.0,1,500,5,4.0,106,0,0,0,0,0,0,0,0,Midtown East
6670,3570,1.0,1,660,1,6.0,19,1,0,0,0,0,0,0,0,Midtown West
6751,3425,1.0,1,800,3,5.0,89,0,1,1,1,1,1,0,1,Upper West Side
278,3600,1.0,1,549,3,4.0,96,0,0,0,0,0,1,0,0,East Village
1706,7800,2.0,2,1438,2,9.0,20,0,0,0,0,1,0,0,0,Upper East Side
2892,4425,1.0,1,776,4,14.0,19,1,1,0,1,1,1,0,1,Upper East Side
11327,2500,0.0,1,418,2,13.0,112,0,1,0,1,1,0,0,1,Financial District
2429,5600,1.0,1,793,2,21.0,10,0,0,1,0,1,0,0,0,Chelsea
4628,5330,1.0,1,729,2,29.0,13,1,0,0,0,0,0,0,0,Flatiron
4331,1750,1.0,1,550,5,3.0,106,0,0,0,0,0,0,0,0,East Harlem
1214,4995,1.0,1,815,3,7.0,8,0,0,0,1,1,0,0,0,Greenwich Village
8899,10750,2.0,2,1358,6,23.0,5,1,0,0,0,0,0,0,0,Battery Park City
6734,3600,1.0,1,610,2,26.0,29,0,0,1,1,0,0,0,0,Battery Park City
8929,3200,2.0,1,1000,3,6.0,77,1,0,0,0,0,0,0,0,Upper West Side
2268,4270,1.0,1,657,4,18.0,19,1,0,0,0,0,0,0,0,Upper West Side
2505,2500,1.0,1,550,1,3.0,106,0,0,0,0,0,0,0,0,Flatiron
8931,3900,1.0,1,721,3,19.0,15,1,0,0,0,0,0,0,0,Midtown West
5532,2764,0.0,1,473,4,6.0,47,1,0,0,0,0,0,0,0,Financial District
7934,3100,1.0,1,764,0,4.0,87,0,1,1,0,1,1,0,1,Financial District
2145,7000,1.0,2,1224,1,35.0,41,0,1,0,1,1,0,0,1,Midtown
2748,6200,1.0,1,689,8,18.0,10,0,1,0,1,1,0,0,1,Chelsea
6474,2500,1.0,1,600,2,10.0,53,0,0,0,1,0,0,1,0,Midtown
22,10000,1.0,2,1300,2,18.0,86,0,0,0,0,0,0,0,0,Central Park South
5096,1500,0.0,1,400,3,1.0,106,0,0,0,0,0,0,0,0,Central Harlem
7396,2650,0.0,1,439,1,23.0,104,1,0,0,0,0,0,0,0,Midtown South
2643,7095,3.0,3,1500,5,18.0,26,0,0,1,0,0,1,0,0,Midtown East
7979,3950,1.0,1,525,2,22.0,42,1,0,0,0,0,0,0,0,Upper West Side
1591,4500,1.0,1,885,9,12.0,15,0,0,0,1,1,0,0,0,Midtown East
9763,6750,2.0,2,1255,2,33.0,26,0,0,0,1,0,0,0,0,Midtown East
901,4250,3.0,2,800,13,46.0,9,1,0,0,0,0,0,0,0,Midtown West
10480,2395,0.0,1,525,3,5.0,66,0,0,1,0,0,0,0,0,East Village
2525,3525,0.0,1,448,2,30.0,6,1,0,0,0,1,0,0,0,Financial District
10503,2700,0.0,1,408,6,10.0,14,1,0,0,0,1,0,0,0,Midtown West
4582,3800,1.0,1,880,7,18.0,16,0,0,0,0,0,0,0,0,Upper West Side
8176,8599,2.0,2,1518,5,16.0,3,0,0,0,0,0,0,0,0,Midtown East
2083,3200,1.0,1,800,6,2.0,30,0,0,0,0,0,0,0,0,Upper East Side
9898,3295,1.0,1,665,13,5.0,9,1,0,0,0,0,0,1,0,Midtown West
10610,2300,0.0,1,500,4,7.0,92,0,1,0,0,0,0,1,0,Upper West Side
9033,4895,1.0,1,767,2,16.0,8,1,0,0,0,0,0,0,0,Midtown South
2502,7500,1.0,1,750,3,5.0,96,0,1,1,1,1,0,0,1,West Village
10382,3473,0.0,1,464,2,16.0,13,1,0,0,0,0,0,0,0,Flatiron
4922,2800,0.0,1,542,6,29.0,28,0,0,0,0,0,0,0,0,Midtown East
3495,7800,3.0,2,1900,5,7.0,91,0,0,0,0,0,0,0,0,Upper West Side
2794,3400,1.0,1,667,2,12.0,9,0,1,0,1,1,1,1,1,Midtown West
1007,7900,1.0,1,860,8,10.0,7,0,0,1,1,1,1,0,0,West Village
4660,3850,2.0,1,853,10,6.0,6,0,0,0,0,0,0,0,0,East Village
11050,11500,2.0,2,1200,4,11.0,89,0,0,1,1,1,0,1,0,Midtown
3443,2495,1.0,1,650,6,3.0,86,1,0,0,0,0,0,0,0,Midtown West
8904,2500,1.0,1,672,4,4.0,107,0,0,0,0,0,0,0,0,Central Harlem
2787,7675,2.0,2,1207,6,22.0,8,1,0,0,0,0,0,0,0,Battery Park City
682,4800,1.0,1,800,5,14.0,29,0,0,0,0,0,1,1,0,Midtown East
1242,4000,3.0,1,700,5,4.0,96,0,1,1,0,0,1,0,0,Upper West Side
4577,4595,1.0,1,1037,7,18.0,12,1,0,1,1,1,1,0,0,Upper West Side
1878,8800,3.0,2,1517,6,12.0,10,0,0,1,0,0,0,0,0,Upper West Side
6868,3600,1.0,1,621,6,14.0,37,0,0,0,0,0,0,0,0,Midtown East
9951,4895,2.0,2,948,14,31.0,30,1,0,0,0,0,0,0,0,Upper East Side
2183,14000,2.0,2,1828,4,8.0,76,0,0,0,0,1,0,0,0,Upper East Side
8941,3000,1.0,1,600,2,14.0,89,1,0,0,0,0,0,0,0,Midtown
10542,3000,2.0,1,700,2,5.0,105,0,0,0,1,1,1,0,1,Upper West Side
4086,3500,0.0,1,900,3,5.0,106,0,0,0,0,0,0,0,0,Tribeca
4554,3045,2.0,2,800,9,3.0,106,1,0,0,0,0,0,0,0,Upper East Side
2493,5300,1.0,1,925,4,18.0,18,1,0,0,0,0,0,0,0,Upper West Side
6046,1695,0.0,1,250,2,6.0,96,0,0,0,0,0,0,0,0,Little Italy
3428,4041,2.0,2,829,5,3.0,52,1,0,0,0,0,0,0,0,Upper East Side
2559,8300,3.0,2,2200,2,3.0,86,0,0,0,0,0,0,0,0,Tribeca
4564,3140,0.0,1,521,3,3.0,54,1,0,0,0,0,0,0,0,Upper East Side
647,6756,2.0,2,1082,2,32.0,16,1,1,1,1,1,0,0,0,Flatiron
8348,1499,0.0,1,343,7,2.0,57,1,0,0,0,0,0,0,0,Central Harlem
7769,5495,1.0,1,900,4,11.0,7,1,0,0,0,0,1,1,0,Tribeca
1639,3200,0.0,1,515,0,9.0,87,0,0,0,1,1,0,0,0,Financial District
4974,2650,2.0,1,500,3,1.0,116,1,0,0,0,0,0,0,0,Central Harlem
6692,5700,1.0,1,860,2,20.0,30,0,1,0,1,1,0,0,1,Flatiron
2501,3300,1.0,1,885,1,4.0,106,0,0,1,0,0,0,0,0,Central Harlem
11171,10900,3.0,2,1825,12,20.0,26,0,0,0,0,0,1,0,1,Upper East Side
8813,2675,1.0,1,550,8,17.0,32,0,0,0,0,0,0,0,0,Midtown East
1503,14000,2.0,2,1512,1,37.0,11,0,1,0,1,0,0,0,1,Midtown East
4416,5500,2.0,2,1105,2,28.0,34,1,1,1,1,1,1,0,1,Financial District
6807,2800,2.0,1,525,2,4.0,96,0,1,0,1,1,1,0,1,Lower East Side
1731,2300,1.0,1,535,3,1.0,106,0,0,0,0,0,0,0,0,Lower East Side
3277,5900,1.0,1,1048,2,57.0,30,0,0,0,0,0,0,0,0,Midtown
4588,15000,2.0,2,1784,4,45.0,33,0,0,1,1,0,0,0,0,Midtown
514,3300,1.0,1,673,2,5.0,27,0,0,0,0,0,0,0,0,Midtown West
9897,7950,1.0,2,1321,3,4.0,116,0,0,0,0,0,1,0,0,Chelsea
10815,11000,4.0,2,2100,6,20.0,29,0,0,0,0,0,0,0,0,Upper East Side
5875,2675,1.0,1,624,6,2.0,9,0,0,1,1,1,1,0,1,East Harlem
7923,4500,1.0,1,669,2,18.0,17,1,0,0,0,0,0,0,0,Flatiron
2946,2600,1.0,1,650,2,5.0,115,0,0,0,1,1,0,0,0,Midtown
764,2400,1.0,1,875,3,2.0,85,1,0,0,0,0,0,0,0,Washington Heights
10372,3380,1.0,1,594,4,12.0,18,1,0,0,0,0,0,0,0,Upper West Side
347,5495,1.0,1,820,1,23.0,76,1,0,0,0,0,0,0,0,Central Park South
2130,9100,2.0,2,1565,2,7.0,1,1,0,0,0,0,0,0,0,Tribeca
1237,4800,1.0,1,1001,2,6.0,57,0,0,0,0,0,0,0,0,Upper East Side
2538,2595,0.0,1,500,5,9.0,64,0,0,0,0,0,0,0,0,Midtown East
4829,3750,1.0,1,667,4,18.0,20,0,1,1,1,1,1,0,0,Upper East Side
2065,3100,2.0,1,700,6,3.0,115,0,0,0,0,0,0,0,0,Midtown West
6889,5995,2.0,2,1065,5,14.0,30,0,0,0,0,0,0,0,0,Upper East Side
5815,3615,1.0,1,661,6,7.0,14,1,0,0,0,0,0,0,0,Upper West Side
9567,3100,2.0,1,1000,4,5.0,91,0,0,0,0,0,0,0,0,Upper West Side
4984,2395,0.0,1,463,3,10.0,51,0,1,1,1,1,0,0,1,Upper East Side
1066,1950,0.0,1,400,6,1.0,96,0,0,0,1,0,0,0,0,East Village
9106,10000,2.0,2,1404,43,35.0,10,1,1,0,1,0,0,0,0,Battery Park City
3534,3555,0.0,1,411,5,2.0,13,1,0,0,0,0,0,0,0,West Village
10156,5995,2.0,2,1380,16,7.0,35,0,0,0,0,0,0,0,0,Upper East Side
9824,5100,1.0,1,875,2,39.0,38,0,0,0,0,0,0,0,0,Midtown West
7146,20000,3.0,2,2376,0,23.0,2,0,0,0,0,0,0,0,0,Flatiron
2588,2350,2.0,1,925,8,1.0,106,0,0,0,1,0,0,0,0,Central Harlem
894,8000,4.0,2,1100,13,23.0,9,1,0,1,0,0,0,0,0,Midtown West
6526,7750,2.0,2,1342,2,15.0,28,1,1,1,1,1,1,0,0,Battery Park City
5433,18900,4.0,5,2617,43,8.0,8,1,0,0,1,1,0,0,1,Upper West Side
10686,10995,4.0,3,2100,16,10.0,35,0,0,1,0,0,1,0,1,Upper East Side
6527,3300,1.0,1,596,2,5.0,120,0,0,0,0,0,0,0,0,Financial District
872,3995,1.0,1,872,3,19.0,85,0,0,0,1,1,0,0,0,Upper West Side
5921,11900,2.0,3,2039,4,5.0,111,0,0,0,0,0,0,0,0,Chelsea
233,4175,1.0,1,885,6,6.0,60,1,0,0,0,0,0,0,0,Midtown East
2362,3100,1.0,1,594,4,9.0,18,1,0,0,0,0,0,0,0,Upper West Side
10803,6100,1.0,2,912,2,3.0,124,1,0,1,0,1,1,0,0,West Village
8258,1600,0.0,1,550,5,1.0,11,0,0,0,0,0,0,0,0,Central Harlem
10,7200,2.0,2,1500,2,9.0,48,1,0,0,0,0,0,0,0,Upper East Side
5082,2750,0.0,1,400,6,4.0,106,0,1,1,1,1,1,0,1,Greenwich Village
2709,3650,1.0,1,750,4,1.0,89,1,1,1,1,1,1,0,0,Upper West Side
2775,5795,2.0,1,940,43,9.0,8,0,0,1,1,1,1,0,1,Battery Park City
8503,2350,0.0,1,400,4,25.0,42,0,0,0,0,0,0,0,0,Upper East Side
10161,3425,1.0,1,681,1,15.0,19,1,0,0,0,0,0,0,0,Midtown West
1801,13500,3.0,2,1802,12,27.0,26,0,0,0,1,0,1,0,0,Upper East Side
11049,6650,2.0,2,1117,1,5.0,74,0,0,0,0,0,0,0,0,Upper East Side
11030,7500,1.0,1,942,3,15.0,75,0,0,0,0,0,0,0,0,Upper East Side
3429,4584,2.0,2,994,5,5.0,52,1,0,0,0,0,0,0,0,Upper East Side
676,10000,3.0,3,1850,5,24.0,10,1,1,1,1,1,1,0,1,Upper West Side
8182,10950,3.0,2,1700,6,10.0,86,0,0,0,0,0,0,0,0,Upper West Side
7778,18000,3.0,3,3500,2,2.0,106,0,0,0,0,0,0,0,0,Soho
3452,5650,4.0,2,1200,7,10.0,38,1,0,0,0,0,0,0,0,Lower East Side
6398,3150,1.0,1,694,5,4.0,18,1,0,0,0,0,0,0,0,Battery Park City
1147,11800,3.0,2,1681,43,20.0,8,0,1,0,1,1,1,0,1,Battery Park City
7744,4800,1.0,1,1100,10,15.0,53,1,0,0,0,0,0,0,0,Upper East Side
9137,2400,0.0,1,550,4,16.0,55,1,0,0,0,0,0,1,0,Upper East Side
7219,4650,1.0,1,704,2,6.0,32,0,0,0,0,0,0,0,0,East Village
4783,2800,0.0,1,544,3,8.0,31,1,0,0,0,0,0,0,0,Battery Park City
1076,5000,4.0,1,1200,3,5.0,106,0,0,0,0,0,0,0,0,Upper West Side
11227,6495,2.0,2,1600,8,3.0,86,1,0,0,0,0,0,0,0,Upper East Side
2680,2760,0.0,1,412,6,9.0,14,1,0,0,0,0,0,0,0,Midtown West
5962,6750,2.0,2,1456,6,4.0,31,1,0,0,0,1,0,0,1,Upper East Side
7697,1650,0.0,1,300,5,1.0,96,1,0,0,1,0,0,0,0,Midtown East
5203,4180,1.0,1,973,7,15.0,39,1,0,0,0,0,0,0,0,Upper East Side
6108,6750,3.0,2,1160,6,33.0,37,0,0,1,0,1,0,1,0,Midtown East
4991,3840,1.0,1,618,4,31.0,43,1,0,0,1,0,0,0,1,Financial District
9846,3800,1.0,1,670,2,28.0,9,1,0,0,0,0,0,0,0,Midtown West
10821,3500,1.0,1,700,3,8.0,11,1,1,0,0,1,1,0,1,Midtown South
8730,5995,2.0,2,1372,10,7.0,27,0,1,0,1,1,0,0,0,Midtown East
6409,7090,3.0,2,1439,7,6.0,39,1,0,0,0,0,0,0,0,Midtown East
600,7500,3.0,3,1550,8,6.0,29,0,0,0,1,1,0,1,0,Upper East Side
3977,3100,0.0,1,500,6,5.0,59,1,0,0,0,0,0,0,0,Midtown East
714,3350,1.0,1,638,2,23.0,28,0,0,1,1,1,0,0,0,Midtown West
1233,2695,0.0,1,480,3,10.0,31,0,0,0,0,1,0,0,1,Midtown East
904,2500,0.0,1,400,2,4.0,28,0,1,0,1,1,0,0,0,Midtown West
8008,3200,2.0,1,850,3,15.0,52,0,0,0,0,0,0,0,0,Midtown East
8994,3395,2.0,1,800,3,3.0,126,1,0,0,0,0,0,0,0,Midtown West
3615,3700,1.0,1,704,10,4.0,9,0,0,0,0,0,1,0,0,Gramercy Park
1463,3595,0.0,1,700,3,28.0,29,1,0,0,0,1,0,0,0,Financial District
6632,4320,1.0,1,704,2,3.0,0,1,0,0,0,0,0,0,0,Midtown East
2993,11000,2.0,2,1576,7,11.0,11,0,0,0,0,0,1,0,0,Soho
10018,3950,1.0,1,750,2,7.0,91,0,0,0,0,0,0,0,0,Morningside Heights
6001,3200,2.0,1,900,11,2.0,106,1,0,0,0,0,0,0,0,Upper East Side
6633,3800,1.0,1,600,1,9.0,31,0,0,1,0,0,0,1,0,Flatiron
6613,2600,2.0,1,700,9,3.0,96,0,0,0,0,0,0,0,0,Upper East Side
4071,1625,1.0,1,550,4,6.0,96,1,0,0,0,0,0,0,0,Washington Heights
10548,3310,1.0,1,617,7,28.0,39,1,0,0,0,0,0,0,0,Upper East Side
1873,2650,1.0,1,590,2,7.0,53,0,0,0,1,0,0,1,0,Midtown
3967,2450,2.0,1,1400,5,4.0,101,0,1,0,0,0,0,0,0,Washington Heights
1294,4300,1.0,1,520,2,4.0,106,0,0,0,0,0,0,0,0,Greenwich Village
9059,5700,3.0,2,1250,3,5.0,96,0,0,0,1,0,0,0,1,Upper West Side
8346,15000,3.0,2,3000,2,1.0,106,0,0,0,0,0,0,0,0,Upper West Side
7004,2000,1.0,1,632,5,1.0,58,1,0,0,0,0,0,0,0,Central Harlem
3754,9999,4.0,4,2760,9,17.0,59,0,0,0,1,1,0,0,0,Upper East Side
641,2100,0.0,1,500,6,1.0,96,0,0,0,1,0,0,0,0,Upper West Side
5022,3800,2.0,1,850,6,2.0,56,0,0,0,0,0,0,0,0,Gramercy Park
1396,16000,2.0,2,1729,1,39.0,11,0,1,0,1,0,0,0,1,Midtown East
5331,3500,2.0,1,675,2,4.0,105,0,0,0,0,0,0,0,0,Upper West Side
2020,9500,2.0,2,1430,4,12.0,58,0,1,1,1,1,0,0,1,Upper East Side
1602,2800,1.0,1,432,4,8.0,111,0,0,0,1,1,0,0,0,Upper West Side
10810,2000,1.0,1,500,2,2.0,116,0,0,0,0,0,0,0,0,Lower East Side
2350,15500,3.0,3,2000,4,14.0,47,0,0,1,1,1,0,0,1,Upper West Side
6082,5460,2.0,2,1109,7,12.0,7,1,0,0,0,0,0,0,0,Midtown West
5443,3800,1.0,1,633,6,25.0,28,0,0,0,0,0,0,0,0,Upper West Side
6173,3250,0.0,1,500,6,3.0,11,1,0,0,0,0,0,0,0,Battery Park City
7239,3995,2.0,1,1000,2,6.0,91,0,0,0,0,0,0,0,0,Morningside Heights
6937,3900,1.0,1,700,2,10.0,57,1,0,0,0,0,0,0,0,Gramercy Park
185,3375,0.0,1,600,1,19.0,88,0,1,0,1,1,0,0,1,Financial District
165,3750,1.0,1,657,9,22.0,28,1,0,0,1,0,0,0,0,Upper East Side
8800,6600,2.0,2,1190,43,32.0,10,0,1,0,1,1,0,0,1,Battery Park City
3938,3300,2.0,1,606,6,8.0,37,0,0,0,1,1,0,0,1,Midtown East
1169,4395,1.0,1,788,3,9.0,10,0,1,1,0,0,1,0,0,Upper West Side
5051,2700,0.0,1,511,3,30.0,30,0,0,0,0,1,0,0,0,Midtown South
2452,6700,2.0,2,1250,4,6.0,106,0,0,0,0,0,1,0,0,Upper East Side
3629,3800,1.0,1,680,12,3.0,8,0,0,0,0,0,0,0,0,Midtown West
284,4685,1.0,1,664,2,19.0,13,1,0,0,0,0,0,0,0,Flatiron
8447,3410,1.0,1,850,3,6.0,66,0,1,1,1,1,1,0,1,Chelsea
2908,3500,1.0,1,681,3,3.0,15,1,0,0,0,0,0,0,0,Upper West Side
8945,4250,1.0,1,1021,7,9.0,53,1,1,0,0,1,1,0,1,Upper East Side
5207,4895,2.0,2,910,10,11.0,16,1,0,0,0,0,0,0,0,Midtown West
8375,2900,0.0,1,497,15,30.0,43,1,0,0,0,0,0,0,0,Midtown East
7939,3300,4.0,2,1000,2,4.0,109,0,0,0,0,0,0,0,0,Washington Heights
2098,3495,1.0,1,640,2,9.0,90,0,1,0,1,1,0,0,0,Upper West Side
4622,3170,0.0,1,574,1,8.0,19,1,0,0,0,0,0,0,0,Midtown West
5283,3400,2.0,1,800,2,1.0,106,0,0,0,0,0,0,0,0,Gramercy Park
2836,2150,0.0,1,500,5,4.0,93,0,0,0,0,0,0,0,0,Upper East Side
7986,11995,4.0,3,2132,2,10.0,86,0,1,1,0,1,1,0,0,Tribeca
3323,3200,0.0,1,561,5,5.0,17,1,1,0,1,1,0,0,1,Upper West Side
7596,2200,2.0,1,850,8,2.0,116,0,0,0,0,0,0,0,0,East Harlem
2104,3500,0.0,1,665,5,15.0,37,1,0,0,0,0,0,0,0,Upper East Side
10491,2300,0.0,1,500,3,9.0,106,0,0,0,0,0,0,0,0,Upper West Side
6583,5200,1.0,1,850,1,29.0,51,0,0,0,0,0,0,0,0,Greenwich Village
10103,2595,2.0,1,750,10,2.0,106,0,0,0,0,0,0,0,0,Midtown West
688,5200,1.0,1,1060,2,18.0,57,0,0,0,0,0,0,0,0,Midtown
8725,4262,1.0,1,739,1,11.0,29,1,0,0,0,0,0,0,0,Chelsea
2195,2975,1.0,1,650,1,2.0,89,0,0,1,0,1,0,0,0,Upper West Side
11094,2700,1.0,1,550,5,4.0,1,0,0,0,0,0,0,0,0,Midtown East
3198,3620,1.0,1,660,10,8.0,16,1,1,1,0,1,1,0,0,Midtown West
10969,2795,2.0,1,1000,6,3.0,106,0,0,0,0,0,0,0,0,Central Harlem
7202,2100,2.0,1,700,3,45.0,90,1,0,0,0,0,0,0,0,West Harlem
1666,2950,1.0,1,737,7,3.0,12,0,0,0,0,1,0,0,0,Roosevelt Island
8120,2700,1.0,1,750,1,2.0,9,1,0,0,1,1,1,0,0,East Harlem
2134,15000,3.0,2,1700,6,7.0,12,0,0,0,0,0,0,0,0,Lower East Side
11316,1995,0.0,1,400,5,4.0,106,1,0,0,1,1,1,0,0,Midtown West
5919,5000,1.0,1,747,2,46.0,6,0,0,0,0,0,0,0,0,Financial District
8010,1790,0.0,1,550,7,3.0,106,0,0,0,0,0,0,0,0,Central Harlem
7121,2900,0.0,1,400,2,2.0,116,0,0,0,0,0,0,0,0,Chelsea
4996,2950,0.0,1,520,2,14.0,14,1,0,0,0,0,0,0,0,Midtown South
7624,11500,2.0,2,1590,1,18.0,9,0,0,0,0,0,1,0,0,Upper East Side
3831,3900,1.0,1,723,0,27.0,87,0,0,0,1,1,0,0,0,Financial District
7571,5075,1.0,1,717,3,4.0,11,1,1,1,0,0,1,0,0,Flatiron
9176,3050,0.0,1,497,3,32.0,15,1,0,0,0,0,0,0,0,Midtown West
474,3000,1.0,1,550,5,2.0,30,0,0,0,0,1,0,0,0,Battery Park City
10812,7000,2.0,2,2000,9,7.0,116,0,0,0,0,0,0,0,0,Lower East Side
4934,3700,1.0,1,845,7,32.0,41,0,0,0,1,1,0,0,0,Upper East Side
1402,5200,1.0,1,850,2,26.0,22,0,0,0,0,0,0,0,0,Upper West Side
1202,6080,2.0,2,1140,5,30.0,17,1,0,0,0,0,0,0,0,Upper West Side
7105,6895,1.0,1,1200,1,3.0,101,0,0,0,0,1,1,1,0,Soho
2723,2550,1.0,1,700,4,6.0,43,0,0,0,0,0,0,0,0,Upper East Side
10694,6295,4.0,2,1200,8,1.0,40,0,0,1,1,1,1,0,0,Midtown East
5321,4200,2.0,1,1000,0,3.0,96,0,1,1,1,1,0,0,0,Upper East Side
586,2377,1.0,1,720,5,12.0,7,1,0,0,0,0,0,0,0,East Harlem
7129,3300,1.0,1,730,9,9.0,57,0,0,0,0,0,0,0,0,Midtown East
981,4134,1.0,1,831,4,11.0,57,1,0,0,0,0,0,0,0,Upper East Side
2860,10000,2.0,3,1721,1,3.0,90,0,0,1,0,0,0,0,0,Chelsea
3477,2992,2.0,1,950,4,5.0,106,1,0,0,0,0,0,0,0,Upper East Side
1068,4800,2.0,1,800,1,5.0,103,1,1,1,0,0,1,1,0,Midtown
4946,4700,0.0,1,749,4,5.0,4,0,1,1,0,1,1,0,0,Flatiron
9123,6500,2.0,1,1200,4,3.0,93,0,0,0,0,0,0,0,0,Greenwich Village
6641,3750,1.0,1,684,5,7.0,15,1,0,0,0,0,0,0,0,Tribeca
1749,2200,0.0,1,400,8,3.0,54,1,0,0,0,0,0,0,0,Midtown East
1257,3750,1.0,1,642,7,14.0,9,0,1,0,1,1,0,0,1,Upper West Side
8017,3375,1.0,1,620,10,20.0,29,1,0,0,0,0,0,0,0,Midtown West
6639,2895,0.0,1,540,7,15.0,52,1,0,0,0,0,0,0,0,Midtown East
6590,8000,2.0,2,1940,1,9.0,104,0,0,0,0,0,0,0,0,Greenwich Village
3294,6853,2.0,2,1127,2,16.0,42,1,0,0,0,0,0,0,0,Upper West Side
4005,2290,0.0,1,342,2,2.0,89,1,0,0,0,1,0,0,0,Upper West Side
851,5200,2.0,1,850,6,19.0,36,1,0,0,0,0,0,0,0,Upper East Side
3249,5000,1.0,1,664,1,4.0,1,0,0,0,0,0,0,0,0,Chelsea
11318,6000,3.0,1,1200,6,4.0,91,0,0,0,1,1,1,0,0,Upper East Side
3098,4595,3.0,1,850,5,3.0,116,0,0,0,0,0,0,0,0,Midtown West
3861,6495,2.0,2,950,4,18.0,19,1,0,0,0,0,0,0,0,Upper East Side
6700,3387,1.0,1,750,6,2.0,106,0,1,1,1,1,0,0,1,Upper West Side
637,3400,3.0,1,800,3,5.0,95,1,0,0,0,0,0,0,0,Washington Heights
7604,3475,1.0,1,585,6,4.0,113,1,0,0,0,0,0,0,0,Upper West Side
10547,4245,1.0,1,641,4,19.0,16,1,0,0,0,0,0,0,0,Chelsea
4916,16750,3.0,3,2207,43,32.0,8,0,0,0,0,1,1,0,1,Upper West Side
917,3800,1.0,1,700,13,21.0,9,1,0,0,0,0,0,0,0,Midtown West
2040,2900,0.0,1,425,2,3.0,28,0,0,1,1,1,1,0,1,Midtown West
8586,2550,0.5,1,355,4,22.0,85,1,0,0,0,0,0,0,0,Financial District
3333,4900,1.0,2,1011,3,24.0,29,0,0,0,0,0,0,1,0,Financial District
7322,6935,2.0,2,1098,5,4.0,13,1,0,0,0,0,0,0,0,West Village
3701,4650,1.0,1,677,4,1.0,29,0,0,0,0,0,0,0,0,West Village
